AUDI Q3;2.0TDI 110kW;2016;Málaga;127.999 km;03/2016;12 meses;Azul;C;18.900 €;33.227 €;4.388 mm;1.831 mm;1.590 mm;2.603;460/1.365;2.085;Todo Terreno;5;5 ;Diesel;1.968;4;Turbo de geometría variable;Tracción delantera;Manual;6;110;150;340;204;9,60;5,30;4,10;4,40;117;64,00;Vendedor profesional;28/09/2020
AUDI A3;Sportback 2.0TDI CD Adrenalin 150;2015;Castellón;115.253 km;05/2015;12 meses;Negro;C;15.794 €;28.152 €;4.310 mm;1.785 mm;1.425 mm;2.636;380/1.220;1.865;Berlina;5;5 ;Diesel;1.968;4;Turbo de geometría variable;Tracción delantera;Manual;6;110;150;340;218;8,70;5,00;3,60;4,10;106;50,00;Vendedor profesional;06/11/2020
AUDI A3; sport ed 1.4 TFSI e-tron S tronic Sportb;2017;Madrid;35.800 km;08/2017;12 meses;Azul;Carrocería:;24.490 €;;;;;;;;;;;;;;;;;;;;;;;;;;;;Vendedor profesional;03/11/2020
AUDI A1;1.2 TFSI Attraction;2011;Huesca;55.000 km;12/2011;12 meses;Negro;C;8.490 €;16.920 €;3.954 mm;1.740 mm;1.416 mm;2.469;270/920;1.490;Berlina;3;4 ;Gasolina;1.197;4;Turbo;Tracción delantera;Manual;5;63;86;160;180;11,70;6,20;4,40;5,10;116;45,00;Vendedor profesional;09/10/2020
AUDI A3;2.0TDI Attraction 150;2014;Madrid;90.841 km;06/2014;12 meses;Rojo;C;14.486 €;26.080 €;4.237 mm;1.777 mm;1.421 mm;2.601;365/1.100;1.840;Berlina;3;5 ;Diesel;1.968;4;Turbo;Tracción delantera;Manual;6;110;150;320;216;8,60;4,90;3,60;4,10;106;50,00;Vendedor profesional;26/10/2020
AUDI A3;Sportback 2.0TDI CD Attracted 150;2016;Madrid;82.796 km;06/2016;12 meses;Blanco;C;15.794 €;27.643 €;4.310 mm;1.785 mm;1.425 mm;2.636;380/1.220;1.865;Berlina;5;5 ;Diesel;1.968;4;Turbo de geometría variable;Tracción delantera;Manual;6;110;150;340;218;8,70;5,00;3,60;4,10;108;50,00;Vendedor profesional;25/10/2020
AUDI A3;Sportback 1.6TDI CD Attraction S-T;2015;Barcelona;148.000 km;06/2015;12 meses;Rojo;C;11.990 €;28.550 €;4.310 mm;1.785 mm;1.425 mm;2.636;380/1.220;1.840;Berlina;5;5 ;Diesel;1.598;4;Turbo de geometría variable;Tracción delantera;Automática secuencial;7;81;110;250;200;10,70;4,50;3,50;4,00;99;50,00;Vendedor profesional;03/11/2020
AUDI A6;2.0TDI 170;2009;Tarragona;95.000 km;01/2009;12 meses;-;B;9.950 €;38.340 €;4.927 mm;1.855 mm;1.459 mm;2.843;546/0;2.145;Berlina;4;5 ;Diesel;1.968;4;Turbo de geometría variable;Tracción delantera;Manual;6;125;170;350;225;8,90;7,50;4,70;5,70;149;70,00;Vendedor profesional;05/11/2020
AUDI A4;2.0TDI ultra 110kW;2017;Madrid;116.708 km;07/2017;12 meses;Azul;C;15.990 €;36.167 €;4.726 mm;1.842 mm;1.427 mm;2.820;480/965;2.030;Berlina;4;5 ;Diesel;1.968;4;Turbo de geometría variable;Tracción delantera;Manual;6;110;150;320;221;8,90;4,80;2,50;3,70;95;40,00;Vendedor profesional;04/11/2020
AUDI A4;2.0TDI;2006;Albacete;89.782 km;11/2006;12 meses;Azul;B;7.600 €;31.610 €;4.586 mm;1.772 mm;1.427 mm;2.642;460/833;1.980;Berlina;4;5 ;Diesel;1.968;4;no link (0012);Tracción delantera;Manual;6;103;140;320;212;9,70;7,80;4,50;5,70;151;70,00;Vendedor profesional;06/11/2020
AUDI A7;Sportback 3.0TDI quattro S-Tronic 204;2014;Barcelona;60.905 km;02/2014;12 meses;Rojo;C;23.738 €;64.432 €;4.969 mm;1.911 mm;1.420 mm;2.914;535/0;2.100;Coupe;5;4 ;Diesel;2.967;6;Turbo;Tracción total permanente;Automática secuencial;7;150;204;450;235;7,20;6,80;5,10;5,80;152;65,00;Vendedor profesional;06/11/2020
AUDI A4;2.0TDI;2006;Sevilla;89.782 km;11/2006;12 meses;Azul;B;7.600 €;31.610 €;4.586 mm;1.772 mm;1.427 mm;2.642;460/833;1.980;Berlina;4;5 ;Diesel;1.968;4;no link (0012);Tracción delantera;Manual;6;103;140;320;212;9,70;7,80;4,50;5,70;151;70,00;Vendedor profesional;06/11/2020
AUDI A4;2.0TDI 110kW;2016;Madrid;123.598 km;01/2016;12 meses;Gris plomo;C;18.990 €;35.965 €;4.726 mm;1.842 mm;1.427 mm;2.820;480/965;2.030;Berlina;4;5 ;Diesel;1.968;4;Turbo de geometría variable;Tracción delantera;Manual;6;110;150;320;221;8,90;4,60;3,40;3,80;99;40,00;Vendedor profesional;06/11/2020
AUDI A3; S line 30 TFSI 85kW S tronic Sportback;2019;Valencia;26.658 km;03/2019;12 meses;Rojo;C;19.190 €;;;;;;;;;;;;;;;;;;;;;;;;;;;;Vendedor profesional;05/11/2020
AUDI A1;Sportback 1.6TDI Ambition 105;2012;Córdoba;149.606 km;08/2012;12 meses;Blanco;B;11.300 €;22.790 €;3.954 mm;1.746 mm;1.422 mm;2.469;270/920;1.655;Berlina;5;5 ;Diesel;1.598;4;Turbo de geometría variable;Tracción delantera;Manual;5;77;105;250;190;10,70;4,40;3,40;3,80;99;45,00;Vendedor profesional;06/11/2020
AUDI A4; 2.0 TDI 110kW(150CV) S tron Advanced ed;2016;Valencia;100.913 km;06/2016;12 meses;Blanco;C;16.690 €;;;;;;;;;;;;;;;;;;;;;;;;;;;;Vendedor profesional;04/11/2020
AUDI A1; Adrenalin 1.4 TFSI 92kW(125CV) Sportback;2017;Toledo;25.625 km;10/2017;12 meses;Rojo;C;14.290 €;;;;;;;;;;;;;;;;;;;;;;;;;;;;Vendedor profesional;05/11/2020
AUDI A4;35 TFSI Advanced S tronic 110kW;2019;Málaga;60.156 km;01/2019;12 meses;Negro;C;20.181 €;40.268 €;4.726 mm;1.842 mm;1.427 mm;2.820;480/965;1.945;Berlina;4;5 ;Gasolina;1.984;4;Turbo;Tracción delantera;Automática secuencial;7;110;150;250;210;8,70;7,30;4,70;5,70;130;54,00;Vendedor profesional;05/11/2020
AUDI A3;Sportback 1.4 TFSI Genuine Edition;2011;Córdoba;81.620 km;04/2011;12 meses;Negro;C;11.590 €;25.821 €;4.292 mm;1.765 mm;1.423 mm;2.578;370/1.100;1.855;Berlina;5;5 ;Gasolina;1.390;4;Turbo;Tracción delantera;Manual;6;92;125;200;203;9,60;7,30;4,90;5,80;134;55,00;Vendedor profesional;06/11/2020
AUDI A8;50 TDI quattro tiptronic;2018;Madrid;50.000 km;06/2018;12 meses;Gris-negro;C;52.900 €;97.461 €;5.172 mm;1.945 mm;1.473 mm;2.998;505/0;2.690;Berlina;4;5 ;Diesel;2.967;6;Turbo de geometría variable;Tracción total permanente;Automática secuencial;8;210;286;600;250;5,90;6,30;5,10;5,60;145;82,00;Vendedor profesional;08/10/2020
AUDI A4;35 TFSI Advanced S tronic 110kW;2019;Córdoba;61.042 km;01/2019;12 meses;Negro;C;20.181 €;40.268 €;4.726 mm;1.842 mm;1.427 mm;2.820;480/965;1.945;Berlina;4;5 ;Gasolina;1.984;4;Turbo;Tracción delantera;Automática secuencial;7;110;150;250;210;8,70;7,30;4,70;5,70;130;54,00;Vendedor profesional;05/11/2020
AUDI A3;Sedán 1.6TDI CD Attracted 110;2016;Lugo;114.000 km;06/2016;12 meses;Negro;C;13.950 €;26.416 €;4.456 mm;1.796 mm;1.416 mm;2.637;425/0;1.825;Berlina;4;5 ;Diesel;1.598;4;Turbo de geometría variable;Tracción delantera;Manual;6;81;110;250;198;10,90;4,60;3,50;3,90;104;50,00;Vendedor profesional;28/10/2020
AUDI A1;1.6TDI Adrenalin;2017;Madrid;139.990 km;03/2017;12 meses;Azul;C;13.990 €;23.496 €;3.973 mm;1.746 mm;1.422 mm;2.469;270/920;1.600;Berlina;3;4 ;Diesel;1.598;4;Turbo;Tracción delantera;Manual;5;85;116;250;200;9,40;4,30;3,10;3,70;98;45,00;Vendedor profesional;03/11/2020
AUDI A4;2.0TDI Design edition 110kW;2016;Málaga;91.100 km;05/2016;12 meses;Gris;C;21.999 €;40.487 €;4.726 mm;1.842 mm;1.427 mm;2.820;480/965;2.030;Berlina;4;5 ;Diesel;1.968;4;Turbo de geometría variable;Tracción delantera;Manual;6;110;150;320;221;8,90;4,60;3,40;3,80;106;40,00;Vendedor profesional;22/09/2020
AUDI Q5;35 TDI S line quattro-ultra S tronic 120kW;2019;Álava;10.800 km;06/2019;24 meses;Azul;C;45.000 €;55.199 €;4.663 mm;1.893 mm;1.659 mm;2.819;550/1.550;2.440;Todo Terreno;5;5 ;Diesel;1.968;4;Turbo de geometría variable;Todo terreno tracción total permanente;Automática secuencial;7;120;163;400;211;9,10;6,00;5,10;5,40;146;70,00;Vendedor profesional;23/10/2020
AUDI Q3;2.0 TFSI Sport edition Q. S tronic;2016;Sevilla;85.697 km;04/2016;12 meses;Gris;C;23.999 €;41.815 €;4.388 mm;1.831 mm;1.590 mm;2.603;460/1.365;2.140;Todo Terreno;5;5 ;Gasolina;1.984;4;Turbo;Todo terreno tracción total permanente;Automática secuencial;7;132;180;320;217;7,60;7,80;5,70;6,70;155;64,00;Vendedor profesional;09/10/2020
AUDI A4;Avant 2.0TDI CD S line ed. 150 Mult.;2015;Sevilla;126.574 km;02/2015;Sí;Marrón;C;16.000 €;37.919 €;4.699 mm;1.826 mm;1.436 mm;2.808;490/1.430;2.200;Stationwagon;5;5 ;Diesel;1.968;4;Turbo de geometría variable;Tracción delantera;Automática secuencial;8;110;150;320;200;9,50;5,40;4,30;5,10;130;63,00;Vendedor profesional;09/10/2020
AUDI A4;Avant 2.0TDI Advanced edition 110kW;2017;Madrid;49.000 km;04/2017;12 meses;Gris;C;19.700 €;40.193 €;4.725 mm;1.842 mm;1.431 mm;2.820;505/1.510;2.095;Stationwagon;5;5 ;Diesel;1.968;4;Turbo de geometría variable;Tracción delantera;Manual;6;110;150;320;215;9,20;4,80;3,60;4,00;109;40,00;Vendedor profesional;06/10/2020
AUDI A3;Sedán 1.6TDI 81kW;2016;Alicante;79.211 km;11/2016;12 meses;Rojo;C;14.999 €;27.154 €;4.458 mm;1.796 mm;1.416 mm;2.637;425/0;1.815;Berlina;4;5 ;Diesel;1.598;4;Turbo;Tracción delantera;Manual;6;81;110;250;203;10,70;4,50;3,40;3,80;101;50,00;Vendedor profesional;05/11/2020
AUDI TT;Coupé 1.8 TFSI;2012;Navarra;93.303 km;02/2012;12 meses;Blanco;C;16.400 €;33.990 €;4.178 mm;1.842 mm;1.352 mm;2.468;290/700;1.640;Coupe;2;4 ;Gasolina;1.798;4;Turbo;Tracción delantera;Manual;6;118;160;250;226;7,20;7,00;4,30;5,30;149;55,00;Vendedor profesional;06/11/2020
AUDI A3;RS3 Sportback 2.5 TFSI quattro S-Tronic;2012;Alicante;112.000 km;04/2012;12 meses;T9T9 Blanco Ibis;C;29.750 €;57.740 €;4.302 mm;1.794 mm;1.402 mm;2.578;302/1.011;2.135;Berlina;5;5 ;Gasolina;2.480;5;Turbo;Tracción total permanente;Automática secuencial;7;250;340;450;250;4,60;13,10;6,80;6,80;212;60,00;Vendedor profesional;03/11/2020
AUDI A6;RS 6 Avant 4.0 TFSI quattro Tiptronic;2015;Málaga;99.000 km;03/2015;12 meses;Negro Metalizado;C;65.900 €;134.213 €;4.979 mm;1.936 mm;1.461 mm;2.915;565/0;2.510;Stationwagon;5;5 ;Gasolina;3.993;8;Turbo;Tracción total permanente;Automática secuencial;8;412;560;700;250;3,90;13,40;7,40;9,60;223;75,00;Vendedor profesional;26/10/2020
AUDI A3;Q3 SPORTBACK 2.0 35 TDI S TRONIC ADVANCED 150 5P;2020;Murcia;8.570 km;01/2020;12 meses;GRIS CRONOS METALIZADO;C;40.500 €;;;;;;;;;;;;;;;;;;;;;;;;;;;;Vendedor profesional;03/11/2020
AUDI A4;Avant 2.0TDI CD S line edition 150;2016;Madrid;115.465 km;09/2016;12 meses;BLANCO;C;15.990 €;35.569 €;4.699 mm;1.826 mm;1.436 mm;2.808;490/1.430;2.165;Stationwagon;5;5 ;Diesel;1.968;4;Turbo de geometría variable;Tracción delantera;Manual;6;110;150;320;208;9,50;5,40;4,10;4,60;119;63,00;Vendedor profesional;04/11/2020
AUDI A3;SB 2.0TDI CD S line ed. Q. S-T 184;2016;Madrid;93.000 km;06/2016;12 meses;Negro;C;17.900 €;39.760 €;4.310 mm;1.785 mm;1.425 mm;2.636;380/1.220;1.985;Berlina;5;5 ;Diesel;1.968;4;Turbo de geometría variable;Tracción total permanente;Automática secuencial;6;135;184;380;230;6,90;5,50;4,40;4,80;127;50,00;Vendedor profesional;14/10/2020
AUDI A3;Sedán 35 TDI S line S tronic 110kW;2020;Madrid;4.677 km;01/2020;24 meses;Mitos Metalizado;C;27.890 €;36.910 €;4.458 mm;1.796 mm;1.416 mm;2.637;425/0;1.845;Berlina;4;5 ;Diesel;1.968;4;Turbo;Tracción delantera;Automática secuencial;7;110;150;340;205;10,40;5,60;3,10;4,40;117;50,00;Vendedor profesional;06/11/2020
AUDI Q3;2.0TDI Sport edition 110kW;2017;Málaga;78.000 km;04/2017;12 meses;Blanco Curtain;C;22.900 €;34.927 €;4.388 mm;1.831 mm;1.590 mm;2.603;460/1.365;2.085;Todo Terreno;5;5 ;Diesel;1.968;4;Turbo de geometría variable;Tracción delantera;Manual;6;110;150;340;204;9,60;5,30;4,10;4,60;119;64,00;Vendedor profesional;25/09/2020
AUDI A3;Sportback 1.6TDI S Line Edition 85kW;2018;Madrid;45.000 km;09/2018;12 meses;azul cosmos;C;19.450 €;31.083 €;4.313 mm;1.785 mm;1.426 mm;2.637;380/1.220;1.820;Berlina;5;5 ;Diesel;1.598;4;Turbo de geometría variable;Tracción delantera;Manual;6;85;116;250;200;10,70;4,70;3,70;4,20;109;50,00;Vendedor profesional;29/09/2020
AUDI A3;Sportback 35 TFSI 110kW;2019;Toledo;9.900 km;01/2019;36 meses;Negro Mito (metalizado);C;22.000 €;30.077 €;4.313 mm;1.785 mm;1.426 mm;2.637;380/1.220;1.790;Berlina;5;5 ;Gasolina;1.495;4;Turbo;Tracción delantera;Manual;6;110;150;250;220;8,20;6,80;4,50;5,30;124;50,00;Vendedor profesional;08/10/2020
AUDI A4;2.0TDI Sport edition S tronic 140kW;2016;Madrid;46.322 km;11/2016;12 meses;Gris;C;22.500 €;44.835 €;4.726 mm;1.842 mm;1.427 mm;2.820;480/965;2.075;Berlina;4;5 ;Diesel;1.968;4;Turbo de geometría variable;Tracción delantera;Automática secuencial;7;140;190;400;237;7,70;4,80;3,70;4,10;111;40,00;Vendedor profesional;29/10/2020
AUDI A5;Sportback 2.0TDI Sport S tronic 140kW;2017;Burgos;80.000 km;01/2017;24 meses;Blanco;C;36.300 €;51.149 €;4.733 mm;1.843 mm;1.386 mm;2.824;480/0;2.115;Berlina;5;5 ;Diesel;1.968;4;Turbo de geometría variable;Tracción delantera;Automática secuencial;7;140;190;400;235;7,90;4,90;3,80;4,20;112;54,00;Vendedor profesional;29/10/2020
AUDI Q5;3.0TDI quattro Ambiente S-Tronic;2014;Huesca;93.000 km;04/2014;12 meses;Negro Brillante;C;24.900 €;60.823 €;4.629 mm;1.898 mm;1.655 mm;2.807;540/1.560;2.470;Todo Terreno;5;5 ;Diesel;2.967;6;Turbo de geometría variable;Todo terreno tracción total permanente;Automática secuencial;7;180;245;580;225;6,50;7,10;6,00;6,40;169;75,00;Vendedor profesional;31/10/2020
AUDI A4;Avant 2.0TDI 110kW;2016;Castellón;128.896 km;09/2016;12 meses;Azul;C;15.794 €;37.905 €;4.725 mm;1.842 mm;1.431 mm;2.820;505/1.510;2.095;Stationwagon;5;5 ;Diesel;1.968;4;Turbo de geometría variable;Tracción delantera;Manual;6;110;150;320;215;9,20;4,80;3,60;4,00;104;40,00;Vendedor profesional;05/11/2020
AUDI A5;Sportback 2.0TDI Multitronic 177;2012;Madrid;107.500 km;01/2012;12 meses;Negro Metalizado;B;20.500 €;45.492 €;4.712 mm;1.854 mm;1.391 mm;2.810;480/0;2.070;Berlina;5;4 ;Diesel;1.968;4;Turbo de geometría variable;Tracción delantera;Automática secuencial;8;130;177;380;225;7,90;5,70;4,40;4,80;127;63,00;Vendedor profesional;06/11/2020
AUDI A7;Sportback 3.0BiTDI quattro Tiptronic;2014;Madrid;156.108 km;03/2014;12 meses;Gris;C;27.000 €;72.293 €;4.969 mm;1.911 mm;1.420 mm;2.914;535/0;2.460;Coupe;5;4 ;Diesel;2.967;6;Turbo;Tracción total permanente;Automática secuencial;8;230;313;650;250;5,30;8,00;5,60;6,40;169;65,00;Vendedor profesional;03/11/2020
AUDI A4;1.8;1997;Málaga;163.778 km;07/1997;No;Gris Plata;;800 €;24.732 €;4.479 mm;1.733 mm;1.415 mm;2.617;0/0;1.775;Berlina;4;5 ;Gasolina;1.781;4;no link (0012);Tracción delantera;Manual;5;92;125;173;205;10,50;0,00;6,40;9,10;-;0,00;Vendedor profesional;06/11/2020
AUDI A6;  2.0 TDI Ultra Advanced Edition S-Tronic 150;2016;Valencia;95.545 km;09/2016;Sí;Negro;C;18.600 €;;;;;;;;;;;;;;;;;;;;;;;;;;;;Vendedor profesional;24/10/2020
AUDI A4; 2.0 TDI 110 kW (150 CV) ultra;2017;Madrid;119.000 km;01/2017;12 meses;Azul;C;16.999 €;;;;;;;;;;;;;;;;;;;;;;;;;;;;Vendedor profesional;04/11/2020
AUDI A4;Avant 2.0TDI DPF Multitronic 150;2014;Málaga;299.137 km;03/2014;12 meses;Blanco;C;11.990 €;39.452 €;4.699 mm;1.826 mm;1.436 mm;2.808;490/1.430;2.145;Stationwagon;5;5 ;Diesel;1.968;4;Turbo de geometría variable;Tracción delantera;Automática secuencial;8;110;150;320;200;9,50;5,60;4,50;4,90;129;63,00;Vendedor profesional;03/11/2020
AUDI A8;3.0TDI quattro Tiptronic;2012;Madrid;241.729 km;04/2012;12 meses;Negro;B;16.990 €;81.780 €;5.137 mm;1.949 mm;1.460 mm;2.992;510/0;2.660;Berlina;4;5 ;Diesel;2.967;6;Turbo de geometría variable;Tracción total permanente;Automática secuencial;8;184;250;550;250;5,50;8,00;5,80;6,60;169;90,00;Vendedor profesional;06/10/2020
AUDI Q5;2.0TDI CD quattro S Line Ed. S-T 190;2016;Barcelona;106.952 km;02/2016;12 meses;Blanco;C;25.700 €;52.636 €;4.629 mm;1.898 mm;1.655 mm;2.807;540/1.560;2.470;Todo Terreno;5;5 ;Diesel;1.968;4;Turbo de geometría variable;Todo terreno tracción total permanente;Automática secuencial;7;140;190;400;210;8,40;6,50;5,30;5,70;149;75,00;Vendedor profesional;07/11/2020
AUDI A6;Avant 3.0TDI quattro S-Tronic 204;2012;Valencia;124.780 km;07/2012;12 meses;Blanco;B;17.950 €;56.826 €;4.926 mm;1.874 mm;1.461 mm;2.912;565/0;2.420;Stationwagon;5;5 ;Diesel;2.967;6;Turbo de geometría variable;Tracción total permanente;Automática secuencial;7;150;204;400;230;7,20;6,80;5,10;5,80;152;65,00;Vendedor profesional;06/11/2020
AUDI A4;35 TFSI Advanced S tronic 110kW;2019;Alicante;49.589 km;01/2019;12 meses;Negro;C;20.181 €;40.268 €;4.726 mm;1.842 mm;1.427 mm;2.820;480/965;1.945;Berlina;4;5 ;Gasolina;1.984;4;Turbo;Tracción delantera;Automática secuencial;7;110;150;250;210;8,70;7,30;4,70;5,70;130;54,00;Vendedor profesional;05/11/2020
AUDI Q5;2.0TDI quattro S Line Ed. S-T 177;2012;Madrid;73.200 km;10/2012;No;Marrón;B;22.990 €;51.362 €;4.629 mm;1.898 mm;1.655 mm;2.807;540/1.560;2.430;Todo Terreno;5;5 ;Diesel;1.968;6;Turbo de geometría variable;Todo terreno tracción total permanente;Automática secuencial;7;130;177;380;200;9,00;7,10;5,50;6,10;159;75,00;Vendedor profesional;05/11/2020
AUDI A3;Sedán 35 TFSI S line S tronic 110kW;2019;Madrid;11.372 km;12/2019;24 meses;Blanco;C;28.990 €;35.784 €;4.458 mm;1.796 mm;1.416 mm;2.637;425/0;1.800;Berlina;4;5 ;Gasolina;1.495;4;Turbo;Tracción delantera;Automática secuencial;7;110;150;250;224;8,20;6,20;4,20;5,00;117;50,00;Vendedor profesional;03/11/2020
AUDI A4;Avant 3.0TDI Advanced ed. S tronic 160kW;2016;Málaga;159.999 km;11/2016;12 meses;Plata;C;24.990 €;50.834 €;4.725 mm;1.842 mm;1.431 mm;2.820;505/1.510;2.285;Stationwagon;5;5 ;Diesel;2.967;6;Turbo de geometría variable;Tracción delantera;Automática secuencial;7;160;218;400;-;0,00;5,90;3,10;4,40;114;58,00;Vendedor profesional;03/11/2020
AUDI A4;Avant 2.0TDI Multitronic;2006;Madrid;160.633 km;12/2006;No;Gris;B;5.750 €;35.630 €;4.586 mm;1.772 mm;1.427 mm;2.648;442/1.354;2.080;Stationwagon;5;5 ;Diesel;1.968;4;no link (0012);Tracción delantera;Automática continua, secuencial;7;103;140;320;201;10,20;7,70;4,70;5,80;164;70,00;Vendedor profesional;06/11/2020
AUDI A8;3.0TDI quattro Tiptronic DPF;2007;Barcelona;125.000 km;12/2007;12 meses;Plata;B;12.990 €;76.160 €;5.062 mm;1.894 mm;1.444 mm;2.944;500/0;2.430;Berlina;4;5 ;Diesel;2.967;6;Turbo de geometría variable;Tracción total permanente;Automática secuencial;6;172;233;450;243;7,80;12,10;6,50;8,50;229;90,00;Vendedor profesional;03/11/2020
AUDI A3;Sedán 30 TDI Design 85kW;2019;Madrid;26.668 km;01/2019;12 meses;Azul;C;20.490 €;31.377 €;4.458 mm;1.796 mm;1.416 mm;2.637;425/0;1.815;Berlina;4;5 ;Diesel;1.598;4;Turbo;Tracción delantera;Manual;6;85;116;250;206;9,70;4,50;3,40;4,40;115;50,00;Vendedor profesional;22/10/2020
AUDI Q5;3.0TDI quattro tiptronic;2018;Madrid;89.990 km;05/2018;12 meses;Azul;C;43.990 €;62.865 €;4.663 mm;1.893 mm;1.659 mm;2.819;550/1.550;2.500;Todo Terreno;5;5 ;Diesel;2.967;6;Turbo de geometría variable;Todo terreno tracción total permanente;Automática secuencial;8;210;286;620;237;5,40;6,40;5,30;5,70;149;65,00;Vendedor profesional;03/11/2020
AUDI A6;Avant 2.0TDI Advanced ed.S-T 140kW(4.75);2016;Madrid;91.034 km;05/2016;12 meses;Gris Plata;C;23.799 €;56.405 €;4.943 mm;1.874 mm;1.461 mm;2.912;565/1.680;2.355;Stationwagon;5;5 ;Diesel;1.968;4;Turbo;Tracción delantera;Automática secuencial;7;140;190;400;226;8,50;5,30;4,10;4,70;122;73,00;Vendedor profesional;24/09/2020
AUDI Q3;2.0TDI S line edition;2014;Córdoba;91.056 km;01/2014;12 meses;Gris;C;16.542 €;34.690 €;4.385 mm;1.831 mm;1.590 mm;2.603;460/1.365;2.110;Todo Terreno;5;5 ;Diesel;1.968;4;Turbo de geometría variable;Tracción delantera;Manual;6;103;140;0;202;9,90;6,80;4,20;5,20;137;64,00;Vendedor profesional;06/11/2020
AUDI Q5;2.0 TFSI quattro S-Tronic 211;2008;Málaga;141.664 km;12/2008;12 meses;Gris;C;13.900 €;47.840 €;4.629 mm;1.880 mm;1.653 mm;2.810;540/1.560;2.320;Todo Terreno;5;5 ;Gasolina;1.984;4;Turbo;Todo terreno tracción total permanente;Automática secuencial;7;155;211;350;222;7,20;10,40;7,30;8,50;199;75,00;Vendedor profesional;06/11/2020
AUDI Q5;2.0TDI quattro S-T 170 DPF;2009;Granada;153.800 km;12/2009;12 meses;Gris Antracita;B;15.500 €;45.480 €;4.629 mm;1.880 mm;1.653 mm;2.810;540/1.560;2.350;Todo Terreno;5;5 ;Diesel;1.968;4;Turbo de geometría variable;Todo terreno tracción total permanente;Automática secuencial;7;125;170;350;200;9,90;8,20;6,00;6,80;179;75,00;Vendedor profesional;25/08/2020
AUDI A6;2.0TDI Multitronic;2013;Alicante;144.895 km;05/2013;12 meses;Negro;B;16.200 €;43.982 €;4.915 mm;1.874 mm;1.455 mm;2.912;530/0;2.165;Berlina;4;5 ;Diesel;1.968;4;Turbo;Tracción delantera;Automática secuencial;8;130;177;380;222;8,20;6,00;4,40;5,00;132;65,00;Vendedor profesional;06/11/2020
AUDI A3;Sportback 1.4 TFSI e-tron S tronic;2017;Madrid;29.095 km;07/2017;12 meses;Blanco;0 EMISIONES;23.090 €;39.459 €;4.311 mm;1.785 mm;1.426 mm;2.630;280/1.120;2.050;Berlina;5;5 ;Gasolina y corriente eléctrica;1.395;4;Turbo;Tracción delantera;Automática secuencial;7;150;204;350;222;7,60;0,00;0,00;1,60;36;40,00;Vendedor profesional;06/11/2020
AUDI A4;2.0TDI ultra 110kW;2018;Jaén;129.000 km;03/2018;12 meses;Negro;C;16.999 €;36.167 €;4.726 mm;1.842 mm;1.427 mm;2.820;480/965;2.030;Berlina;4;5 ;Diesel;1.968;4;Turbo de geometría variable;Tracción delantera;Manual;6;110;150;320;221;8,90;4,80;2,50;3,70;95;40,00;Vendedor profesional;20/10/2020
AUDI Q5;SQ5 3.0TDI quattro Tiptronic 313;2015;Barcelona;67.900 km;07/2015;12 meses;Negro;C;37.990 €;72.289 €;4.629 mm;1.898 mm;1.655 mm;2.807;540/1.560;2.585;Todo Terreno;5;5 ;Diesel;2.967;6;Turbo de geometría variable;Todo terreno tracción total permanente;Automática secuencial;8;230;313;650;250;5,20;8,00;5,90;6,60;174;75,00;Vendedor profesional;03/11/2020
AUDI A3;Sportback 35 TFSI Black line S tronic 110kW;2020;Burgos;10 km;09/2020;24 meses;Gris;C;32.800 €;36.097 €;4.313 mm;1.785 mm;1.426 mm;2.637;380/1.220;1.800;Berlina;5;5 ;Gasolina;1.495;4;Turbo;Tracción delantera;Automática secuencial;7;110;150;250;220;8,20;6,40;4,30;5,00;117;50,00;Vendedor profesional;01/10/2020
AUDI A1;Sportback 30 TFSI S line;2019;Lleida;10.044 km;05/2019;12 meses;Gris;C;21.400 €;25.366 €;4.030 mm;1.740 mm;1.410 mm;2.469;335/920;1.655;Berlina;5;5 ;Gasolina;999;3;Turbo;Tracción delantera;Manual;6;85;116;200;203;9,50;5,90;4,10;4,90;111;40,00;Vendedor profesional;05/11/2020
AUDI Q8;45 TDI quattro tiptronic;2020;Navarra;36.863 km;02/2020;12 meses;Negro;ECO;63.181 €;82.780 €;4.986 mm;1.995 mm;1.705 mm;2.994;605/1.755;2.890;Coupe;5;5 ;Diesel;2.967;6;Turbo;Todo terreno tracción total permanente;Automática secuencial;8;170;231;500;233;7,10;7,00;6,10;6,40;172;85,00;Vendedor profesional;06/11/2020
AUDI A4;Avant 2.0TDI Sport edition S tronic 110kW;2016;Teruel;72.000 km;09/2016;12 meses;Negro;C;23.900 €;43.700 €;4.725 mm;1.842 mm;1.431 mm;2.820;505/1.510;2.095;Stationwagon;5;5 ;Diesel;1.968;4;Turbo de geometría variable;Tracción delantera;Automática secuencial;7;110;150;320;215;9,20;5,70;3,10;4,40;116;40,00;Vendedor profesional;27/10/2020
AUDI A4;  2.0 TDI 150 EDITION;2017;Burgos;134.370 km;03/2017;12 meses;Azul oscuro;C;19.990 €;;;;;;;;;;;;;;;;;;;;;;;;;;;;Vendedor profesional;06/11/2020
AUDI Cabrio;1.8T;2004;Albacete;137.046 km;09/2004;12 meses;Oro;B;6.500 €;36.990 €;4.573 mm;1.777 mm;1.391 mm;2.654;0/0;2.020;Convertible;2;4 ;Gasolina;1.781;4;no link (0012);Tracción delantera;Manual;5;120;163;225;226;9,40;11,60;6,70;8,50;-;70,00;Vendedor profesional;06/11/2020
